,species,latitude,longitude
8740,larix,71.0099206349,96.5575396825
8741,larix,63.8591269841,120.148809524
8742,larix,62.9166666667,136.696428571
8743,larix,65.9742063492,149.069444444
8744,larix,52.998015873,138.547619048
8745,larix,63.498015873,98.57142857139999
8746,larix,66.503968254,131.956349206
8747,larix,60.9523809524,141.051587302
8748,larix,66.5337301587,160.04563492100002
8749,larix,62.9742063492,104.456349206
8750,larix,65.68650793649999,153.44047619
8751,larix,58.6527777778,109.003968254
8752,larix,66.5416666667,118.200396825
8753,larix,51.4702380952,119.16269841299999
8754,larix,60.4325396825,107.676587302
8755,larix,50.021825396800004,132.464285714
8756,larix,55.4623015873,116.375
8757,larix,65.4464285714,121.15277777799999
8758,larix,66.6051587302,117.708333333
8759,larix,63.3253968254,105.646825397
8760,larix,60.7003968254,103.964285714
8761,larix,62.5952380952,124.86706349200001
8762,larix,62.216269841300004,115.378968254
8763,larix,58.7599206349,124.369047619
8764,larix,59.9305555556,119.48015873
8765,larix,55.6666666667,112.045634921
8766,larix,58.781746031800004,128.303571429
8767,larix,58.1091269841,106.305555556
8768,larix,61.1507936508,121.279761905
8769,larix,64.1051587302,109.178571429
8770,larix,62.678571428599994,105.555555556
8771,larix,65.8075396825,119.859126984
8772,larix,64.3591269841,114.531746032
8773,larix,62.281746031800004,115.884920635
8774,larix,67.0992063492,102.611111111
8775,larix,62.68849206350001,124.295634921
8776,larix,63.9722222222,90.9861111111
8777,larix,62.8869047619,121.994047619
8778,larix,66.6071428571,120.490079365
8779,larix,63.3928571429,108.944444444
8780,larix,62.466269841300004,119.898809524
8781,larix,62.851190476199996,93.5257936508
8782,larix,54.3492063492,111.740079365
8783,larix,66.56944444439999,119.51984127
8784,larix,52.0099206349,129.384920635
8785,larix,65.0972222222,155.807539683
8786,larix,49.353174603199996,131.503968254
8787,larix,47.8174603175,138.761904762
8788,larix,62.263888888900006,123.581349206
8789,larix,56.0952380952,127.740079365
8790,larix,61.2797619048,121.041666667
8791,larix,65.621031746,90.36706349209999
8792,larix,59.4345238095,140.323412698
8793,larix,60.1547619048,124.974206349
8794,larix,58.75396825399999,134.533730159
8795,larix,58.6130952381,105.765873016
8796,larix,65.67063492060001,133.09920634899999
8797,larix,66.3611111111,125.28968254
8798,larix,50.3650793651,143.63095238100001
8799,larix,62.24603174600001,133.761904762
8800,larix,63.8373015873,124.505952381
8801,larix,56.148809523800004,120.48214285700001
8802,larix,58.7579365079,132.652777778
8803,larix,58.9742063492,135.299603175
8804,larix,68.6567460317,123.220238095
8805,larix,55.986111111099994,110.956349206
8806,larix,60.5595238095,120.128968254
8807,larix,61.3849206349,129.884920635
8808,larix,66.9781746032,117.84722222200001
8809,larix,65.0099206349,101.60515873
8810,larix,60.7003968254,132.682539683
8811,larix,57.839285714300004,135.279761905
8812,larix,60.2043650794,125.51984127
8813,larix,65.7996031746,92.58134920629999
8814,larix,62.7678571429,132.02579365100001
8815,larix,60.4265873016,122.60515873
8816,larix,63.6924603175,95.503968254
8817,larix,55.4920634921,134.5
8818,larix,65.1170634921,155.625
8819,larix,56.5416666667,120.50793650799999
8820,larix,67.1765873016,120.773809524
8821,larix,60.273809523800004,128.648809524
8822,larix,64.4285714286,113.111111111
8823,larix,60.9940476191,102.658730159
8824,larix,60.3829365079,100.17261904799999
8825,larix,56.6448412698,110.033730159
8826,larix,52.8234126984,118.72222222200001
8827,larix,62.4583333333,114.063492063
8828,larix,63.06150793649999,124.775793651
8829,larix,63.0476190476,131.656746032
8830,larix,60.5396825397,117.61706349200001
8831,larix,54.0932539683,132.906746032
8832,larix,65.4503968254,113.833333333
8833,larix,65.6785714286,155.426587302
8834,larix,68.2063492064,119.05753968299999
8835,larix,62.2043650794,105.871031746
8836,larix,60.2996031746,113.88293650799999
8837,larix,62.8948412698,110.68452381
8838,larix,66.7738095238,100.438492063
8839,larix,54.37896825399999,133.924603175
8840,larix,60.0496031746,118.69246031700001
8841,larix,61.4146825397,98.1924603175
8842,larix,63.3492063492,133.375
8843,larix,62.3273809524,106.06547619
8844,larix,56.9583333333,114.83730158700001
8845,larix,63.376984127,108.035714286
8846,larix,54.0773809524,134.08531746
8847,larix,61.5654761905,107.888888889
8848,larix,60.3055555556,98.6805555556
8849,larix,64.3492063492,121.753968254
8850,larix,46.9484126984,137.509920635
8851,larix,55.9027777778,131.763888889
8852,larix,67.20238095239999,116.535714286
8853,larix,52.12103174600001,138.162698413
8854,larix,66.8313492064,107.595238095
8855,larix,61.3373015873,132.87301587299999
8856,larix,66.4047619048,115.444444444
8857,larix,64.3988095238,114.329365079
8858,larix,57.2757936508,126.45238095200001
8859,larix,60.331349206400006,135.553571429
8860,larix,66.42063492060001,91.19642857139999
8861,larix,51.5476190476,121.418650794
8862,larix,62.216269841300004,103.34722222200001
8863,larix,58.603174603199996,135.91468254
8864,larix,66.28769841270001,110.583333333
8865,larix,59.7301587302,115.95238095200001
8866,larix,48.0654761905,119.970238095
8867,larix,63.966269841300004,109.154761905
8868,larix,52.5456349206,115.99801587299999
8869,larix,59.591269841300004,137.261904762
8870,larix,67.31547619050001,136.787698413
8871,larix,63.2896825397,154.178571429
8872,larix,57.1765873016,136.49404761899999
8873,larix,66.1746031746,142.636904762
8874,larix,47.601190476199996,137.777777778
8875,larix,49.6408730159,130.492063492
8876,larix,51.8908730159,116.716269841
8877,larix,63.3551587302,102.84722222200001
8878,larix,63.5416666667,125.48015873
8879,larix,65.9722222222,113.43253968299999
8880,larix,59.5158730159,113.170634921
8881,larix,54.4166666667,126.591269841
8882,larix,66.3611111111,116.509920635
8883,larix,57.4404761905,127.869047619
8884,larix,59.783730158699996,131.23015873
8885,larix,61.3591269841,120.041666667
8886,larix,65.4722222222,97.496031746
8887,larix,67.0734126984,129.75595238100001
8888,larix,66.4563492064,133.027777778
8889,larix,63.839285714300004,151.553571429
8890,larix,50.5079365079,122.545634921
8891,larix,62.9166666667,106.313492063
8892,larix,61.4583333333,136.777777778
8893,larix,64.9563492064,150.625
8894,larix,64.1607142857,108.14285714299999
8895,larix,64.93452380949999,110.186507937
8896,larix,59.7301587302,117.345238095
8897,larix,64.5813492064,108.984126984
8898,larix,52.0932539683,132.628968254
8899,larix,58.4246031746,120.65277777799999
8900,larix,66.5337301587,156.007936508
8901,larix,55.783730158699996,113.19246031700001
8902,larix,61.2202380952,134.081349206
8903,larix,68.128968254,104.58730158700001
8904,larix,65.2857142857,117.81746031700001
8905,larix,67.1329365079,149.611111111
8906,larix,66.67261904760001,116.06547619
8907,larix,64.4424603175,142.863095238
8908,larix,59.763888888900006,108.77777777799999
8909,larix,51.6091269841,130.87301587299999
8910,larix,54.13095238100001,133.33333333299998
8911,larix,57.4126984127,137.009920635
8912,larix,60.9404761905,126.311507936
8913,larix,58.2976190476,132.202380952
8914,larix,55.956349206400006,122.670634921
8915,larix,53.658730158699996,130.890873016
8916,larix,65.9087301587,92.8452380952
8917,larix,51.7341269841,123.720238095
8918,larix,59.728174603199996,125.714285714
8919,larix,67.1984126984,107.31547619
8920,larix,54.0515873016,114.206349206
8921,larix,60.998015873,131.83333333299998
8922,larix,59.4027777778,117.94047619
8923,larix,63.2876984127,109.52777777799999
8924,larix,66.8333333333,107.025793651
8925,larix,55.37103174600001,130.5
8926,larix,61.2420634921,120.64484127
8927,larix,57.0079365079,121.021825397
8928,larix,67.3690476191,105.771825397
8929,larix,51.625,124.81547619
8930,larix,62.785714285699996,114.049603175
8931,larix,55.6924603175,114.424603175
8932,larix,64.251984127,98.5238095238
8933,larix,62.771825396800004,116.94246031700001
8934,larix,52.9246031746,112.11706349200001
8935,larix,63.591269841300004,119.60714285700001
8936,larix,50.341269841300004,130.533730159
8937,larix,51.06349206350001,122.398809524
8938,larix,62.5,97.878968254
8939,larix,60.0277777778,111.28769841299999
8940,larix,64.3511904762,108.015873016
8941,larix,57.581349206400006,118.464285714
8942,larix,49.831349206400006,134.406746032
8943,larix,61.6746031746,125.313492063
8944,larix,64.5912698413,99.5456349206
8945,larix,67.6547619048,104.053571429
8946,larix,62.035714285699996,119.781746032
8947,larix,64.628968254,108.236111111
8948,larix,60.763888888900006,120.543650794
8949,larix,63.6706349206,142.803571429
8950,larix,64.2757936508,90.24206349209999
8951,larix,65.7698412698,130.442460317
8952,larix,62.4940476191,125.31547619
8953,larix,65.7103174603,115.200396825
8954,larix,57.2003968254,133.67063492100002
8955,larix,62.6805555556,122.92261904799999
8956,larix,52.373015873,114.28968254
8957,larix,59.8670634921,122.218253968
8958,larix,53.0555555556,141.043650794
8959,larix,55.3670634921,130.180555556
8960,larix,65.6329365079,115.234126984
8961,larix,67.0753968254,155.904761905
8962,larix,67.0277777778,134.08333333299998
8963,larix,57.5793650794,105.52777777799999
8964,larix,53.478174603199996,110.25198412700001
8965,larix,66.2936507937,101.944444444
8966,larix,60.123015873,148.472222222
8967,larix,53.6904761905,132.617063492
8968,larix,62.6051587302,107.716269841
8969,larix,60.1944444444,128.992063492
8970,larix,62.7757936508,127.98015873
8971,larix,67.19047619050001,112.765873016
8972,larix,55.158730158699996,159.174603175
8973,larix,53.678571428599994,116.45238095200001
8974,larix,65.1349206349,119.513888889
8975,larix,61.7321428571,112.63690476200001
8976,larix,58.7698412698,115.755952381
8977,larix,66.2638888889,110.660714286
8978,larix,59.4325396825,119.281746032
8979,larix,50.7321428571,123.30952381
8980,larix,58.8650793651,106.77777777799999
8981,larix,55.7083333333,128.509920635
8982,larix,55.1527777778,124.005952381
8983,larix,67.81150793649999,136.02182539700001
8984,larix,63.9801587302,115.319444444
8985,larix,62.4880952381,100.50198412700001
8986,larix,56.1369047619,122.974206349
8987,larix,59.4404761905,119.33730158700001
8988,larix,63.3333333333,111.428571429
8989,larix,53.6666666667,122.031746032
8990,larix,65.2440476191,114.581349206
8991,larix,60.2043650794,139.73015873
8992,larix,57.5515873016,115.88690476200001
8993,larix,51.0396825397,137.113095238
8994,larix,58.1507936508,123.30753968299999
8995,larix,55.43849206350001,120.03968254
8996,larix,60.9623015873,120.759920635
8997,larix,62.353174603199996,124.583333333
8998,larix,67.371031746,107.31746031700001
8999,larix,65.2142857143,110.513888889
9000,larix,53.6170634921,125.666666667
9001,larix,65.6011904762,127.408730159
9002,larix,66.68650793649999,103.513888889
9003,larix,52.035714285699996,125.410714286
9004,larix,63.4206349206,118.341269841
9005,larix,56.4722222222,115.071428571
9006,larix,62.9404761905,135.25
9007,larix,58.285714285699996,131.615079365
9008,larix,51.5674603175,116.204365079
9009,larix,55.406746031800004,107.041666667
9010,larix,59.660714285699996,122.13690476200001
9011,larix,55.62103174600001,132.077380952
9012,larix,65.5277777778,121.65277777799999
9013,larix,66.2440476191,117.23809523799999
9014,larix,61.428571428599994,124.884920635
9015,larix,66.21230158729999,107.78968254
9016,larix,59.7103174603,141.83333333299998
9017,larix,51.736111111099994,131.11904761899999
9018,larix,55.146825396800004,131.33333333299998
9019,larix,67.7261904762,119.759920635
9020,larix,68.6765873016,123.160714286
9021,larix,62.6170634921,133.597222222
9022,larix,59.3869047619,107.94246031700001
9023,larix,60.783730158699996,121.305555556
9024,larix,68.70436507939999,115.936507936
9025,larix,54.0456349206,133.25198412700001
9026,larix,50.9583333333,134.613095238
9027,larix,51.6091269841,110.38293650799999
9028,larix,60.696428571400006,119.494047619
9029,larix,51.7103174603,126.204365079
9030,larix,58.3452380952,124.531746032
9031,larix,66.3253968254,120.728174603
9032,larix,52.24603174600001,111.00198412700001
9033,larix,64.2063492064,102.62301587299999
9034,larix,51.9166666667,137.33531746
9035,larix,58.3015873016,108.678571429
9036,larix,64.43849206350001,99.8630952381
9037,larix,66.67261904760001,103.81746031700001
9038,larix,55.4801587302,130.25
9039,larix,54.6944444445,137.79563492100002
9040,larix,60.160714285699996,103.861111111
9041,larix,66.7599206349,151.509920635
9042,larix,65.3472222222,120.446428571
9043,larix,55.99603174600001,120.23015873
9044,larix,56.353174603199996,129.70436507899998
9045,larix,67.003968254,135.875
9046,larix,66.9642857143,90.3015873016
9047,larix,67.9861111111,135.67063492100002
9048,larix,65.2202380952,114.884920635
9049,larix,60.3293650794,129.549603175
9050,larix,59.6071428571,130.593253968
9051,larix,53.2242063492,129.569444444
9052,larix,66.6071428571,116.43452381
9053,larix,53.3234126984,116.535714286
9054,larix,57.6071428571,132.047619048
9055,larix,68.0396825397,116.25
9056,larix,61.0753968254,121.450396825
9057,larix,67.1349206349,136.12301587299999
9058,larix,61.3472222222,134.442460317
9059,larix,65.9880952381,123.67261904799999
9060,larix,65.873015873,118.861111111
9061,larix,65.0515873016,135.25198412700001
9062,larix,57.5158730159,124.648809524
9063,larix,68.69047619050001,125.80952381
9064,larix,59.7103174603,104.51984127
9065,larix,51.6765873016,125.95238095200001
9066,larix,62.5873015873,105.03968254
9067,larix,55.68650793649999,114.98015873
9068,larix,64.3353174603,99.3353174603
9069,larix,66.80952380949999,154.890873016
9070,larix,53.4821428571,122.853174603
9071,larix,60.1428571429,114.843253968
9072,larix,60.498015873,104.42261904799999
9073,larix,62.398809523800004,106.45238095200001
9074,larix,61.7440476191,134.79166666700002
9075,larix,58.9841269841,136.357142857
9076,larix,65.2063492064,115.380952381
9077,larix,48.408730158699996,138.04166666700002
9078,larix,61.5198412698,110.246031746
9079,larix,62.8095238095,136.392857143
9080,larix,65.6369047619,159.571428571
9081,larix,52.728174603199996,115.194444444
9082,larix,52.8492063492,110.37698412700001
9083,larix,67.3432539683,108.851190476
9084,larix,56.321428571400006,130.831349206
9085,larix,67.43849206350001,110.91269841299999
9086,larix,63.06150793649999,113.156746032
9087,larix,52.071428571400006,112.273809524
9088,larix,69.7658730159,119.003968254
9089,larix,58.1428571429,121.351190476
9090,larix,63.3432539683,100.98809523799999
9091,larix,67.7162698413,106.676587302
9092,larix,57.8075396825,127.25793650799999
9093,larix,67.2420634921,108.456349206
9094,larix,59.8253968254,111.853174603
9095,larix,51.7341269841,119.621031746
9096,larix,49.9920634921,134.384920635
9097,larix,55.7956349206,130.331349206
9098,larix,65.373015873,151.75
9099,larix,53.4841269841,112.109126984
9100,larix,66.8392857143,148.886904762
9101,larix,60.9722222222,106.62698412700001
9102,larix,63.4047619048,152.892857143
9103,larix,67.81944444439999,131.686507936
9104,larix,67.4424603175,117.081349206
9105,larix,65.21230158729999,124.85714285700001
9106,larix,59.8253968254,107.771825397
9107,larix,58.87896825399999,117.676587302
9108,larix,62.5515873016,130.009920635
9109,larix,60.9920634921,100.458333333
9110,larix,64.8888888889,154.301587302
9111,larix,63.646825396800004,129.867063492
9112,larix,59.6408730159,126.708333333
9113,larix,57.9623015873,125.436507936
9114,larix,62.9920634921,93.1150793651
9115,larix,67.6190476191,117.801587302
9116,larix,57.2420634921,129.93452381
9117,larix,62.75,101.115079365
9118,larix,67.8452380952,128.081349206
9119,larix,56.535714285699996,124.69246031700001
9120,larix,50.4166666667,122.21031746
9121,larix,54.4424603175,120.029761905
9122,larix,64.66269841270001,100.303571429
9123,larix,54.964285714300004,131.700396825
9124,larix,66.8015873016,150.996031746
9125,larix,53.658730158699996,113.73214285700001
