species;latitude;longitude
larix;67.9940476191;120.277777778
larix;60.8015873016;123.498015873
larix;58.4226190476;126.025793651
larix;62.9285714286;119.232142857
larix;55.4007936508;118.567460317
larix;50.248015873;122.722222222
larix;61.8075396825;132.218253968
larix;61.0416666667;121.081349206
larix;60.876984127;129.388888889
larix;58.8353174603;120.501984127
larix;53.0376984127;142.226190476
larix;59.3154761905;121.575396825
larix;52.0257936508;123.829365079
larix;58.746031746;138.176587302
larix;54.878968254;115.948412698
larix;61.2976190476;116.630952381
larix;62.7202380952;116.80952381
larix;63.1488095238;98.5337301587
larix;60.8690476191;135.597222222
larix;66.2242063492;87.746031746
larix;67.0138888889;102.424603175
larix;58.8392857143;122.202380952
larix;60.9761904762;112.744047619
larix;67.253968254;101.287698413
larix;67.0535714286;116.654761905
larix;61.4226190476;135.095238095
larix;63.8333333333;108.626984127
larix;60.0992063492;143.922619048
larix;53.2361111111;121.696428571
larix;61.7896825397;135.974206349
larix;62.9880952381;121.176587302
larix;63.9484126984;95.6051587302
larix;62.4841269841;130.444444444
larix;70.7896825397;119.952380952
larix;59.753968254;127.236111111
larix;62.5575396825;103.333333333
larix;65.5099206349;120.85515873
larix;67.2996031746;106.25
larix;63.9821428571;98.8115079365
larix;54.8591269841;119.976190476
larix;66.1706349206;135.759920635
larix;64.0833333333;116.293650794
larix;59.4503968254;115.166666667
larix;54.4464285714;122.950396825
larix;61.1607142857;109.986111111
larix;58.7261904762;131.063492063
larix;50.7440476191;117.547619048
larix;50.871031746;132.982142857
larix;65.7876984127;151.69047619
larix;52.498015873;118.668650794
larix;61.9285714286;131.507936508
larix;58.2718253968;118.244047619
larix;63.4424603175;104.841269841
larix;66.9305555556;152.259920635
larix;60.8968253968;105.611111111
larix;59.2956349206;140.670634921
larix;60.996031746;125.420634921
larix;61.4365079365;116.390873016
larix;59.1488095238;125.876984127
larix;64.9920634921;96.0833333333
larix;68.3948412698;90.6785714286
larix;60.0436507937;125.39484127
larix;63.2261904762;129.587301587
larix;57.1428571429;115.061507936
larix;53.2202380952;120.244047619
larix;50.7976190476;123.398809524
larix;64.2301587302;141.083333333
larix;52.1726190476;139.10515873
larix;62.5912698413;118.19047619
larix;63.0892857143;110.001984127
larix;63.4642857143;110.982142857
larix;65.0138888889;107.21031746
larix;54.5674603175;125.811507936
larix;61.6607142857;121.428571429
larix;53.9682539683;116.71031746
larix;61.1825396825;113.615079365
larix;66.3829365079;110.248015873
larix;59.0992063492;119.28968254
larix;63.9345238095;102.96031746
larix;49.0238095238;111.327380952
larix;54.3571428571;110.26984127
larix;65.8571428571;114.706349206
larix;62.376984127;121.132936508
larix;56.8472222222;128.577380952
larix;52.6825396825;135.642857143
larix;61.0535714286;145.148809524
larix;53.128968254;136.638888889
larix;67.8194444444;115.742063492
larix;60.0317460318;132.083333333
larix;61.9761904762;119.053571429
larix;55.1746031746;133.452380952
larix;67.0218253968;115.043650794
larix;67.1428571429;107.486111111
larix;64.5753968254;95.378968254
larix;62.4424603175;125.797619048
larix;62.8373015873;96.6071428571
larix;60.3392857143;107.531746032
larix;64.2083333333;98.7142857143
larix;51.7123015873;138.222222222
larix;63.623015873;94.3492063492
larix;64.0654761905;157.496031746
larix;57.8988095238;122.251984127
larix;61.7817460318;131.755952381
larix;63.8531746032;92.5436507936
larix;64.6984126984;126.257936508
larix;62.8531746032;100.543650794
larix;60.8273809524;109.073412698
larix;63.9007936508;115.680555556
larix;64.2063492064;127.281746032
larix;63.1746031746;131.392857143
larix;65.4444444444;119.115079365
larix;58.3432539683;121.39484127
larix;62.2757936508;90.7261904762
larix;58.9920634921;135.192460317
larix;61.5138888889;125.053571429
larix;66.2142857143;90.373015873
larix;59.8015873016;152.382936508
larix;59.4543650794;120.19047619
larix;52.0833333333;110.589285714
larix;61.8611111111;106.597222222
larix;67.4305555556;151.882936508
larix;64.7658730159;115.880952381
larix;53.0853174603;118.472222222
larix;67.8353174603;110.327380952
larix;67.9285714286;120.591269841
larix;64.6388888889;121.496031746
larix;65.3115079365;101.468253968
larix;64.4662698413;155.158730159
larix;66.4841269841;101.882936508
larix;66.8849206349;112.765873016
larix;67.2222222222;111.170634921
larix;60.1805555556;127.176587302
larix;57.9940476191;105.071428571
larix;62.9166666667;116.634920635
larix;67.1686507937;114.257936508
larix;59.3670634921;111.529761905
larix;62.0932539683;148.220238095
larix;55.5178571429;116.904761905
larix;67.253968254;102.726190476
larix;50.6408730159;110.884920635
larix;60.0992063492;125.462301587
larix;68.3194444444;106.507936508
larix;53.0595238095;129.361111111
larix;60.8035714286;102.587301587
larix;59.6964285714;137.75
larix;62.2638888889;132.099206349
larix;68.8134920635;134.523809524
larix;67.5674603175;113.228174603
larix;49.7678571429;131.513888889
larix;64.8333333333;111.424603175
larix;61.3888888889;126.509920635
larix;55.1587301587;119.525793651
larix;68.6527777778;123.599206349
larix;68.1825396825;118.049603175
larix;60.0079365079;117.055555556
larix;67.3214285714;150.932539683
larix;62.3234126984;100.716269841
larix;55.4305555556;159.482142857
larix;59.498015873;103.470238095
larix;63.6984126984;155.333333333
larix;57.4642857143;110.958333333
larix;61.5416666667;121.728174603
larix;63.2222222222;125.19047619
larix;54.7916666667;105.452380952
larix;57.7281746032;104.579365079
larix;62.2400793651;102.287698413
larix;52.7023809524;115.009920635
larix;60.1031746032;120.704365079
larix;64.7281746032;110.986111111
larix;67.8174603175;117.942460317
larix;64.4722222222;105.702380952
larix;54.1130952381;129.452380952
larix;53.4742063492;133.39484127
larix;63.0694444444;114.829365079
larix;51.4087301587;113.418650794
larix;58.2976190476;107.910714286
larix;59.0952380952;133.351190476
larix;53.1765873016;128.793650794
larix;61.7837301587;123.666666667
larix;63.876984127;105.5
larix;63.376984127;103.271825397
larix;61.005952381;130.069444444
larix;66.1845238095;119.698412698
larix;54.4007936508;133.611111111
larix;61.8968253968;99.5555555556
larix;64.3273809524;91.0555555556
larix;68.8492063492;116.589285714
larix;60.9464285714;125.636904762
larix;65.9345238095;98.3948412698
larix;62.7400793651;126.767857143
larix;67.1150793651;90.6924603175
larix;54.0873015873;133.648809524
larix;66.2797619048;117.990079365
larix;53.9523809524;136.398809524
larix;60.0674603175;102.998015873
larix;63.6884920635;129.632936508
larix;55.7123015873;134.617063492
larix;63.9484126984;90.9146825397
larix;59.3095238095;104.162698413
larix;61.3432539683;112.069444444
larix;53.0734126984;110.974206349
larix;51.9325396825;132.081349206
larix;63.5555555556;100.067460317
larix;53.6091269841;118.757936508
larix;50.8988095238;120.811507936
larix;55.4523809524;124.692460317
larix;56.003968254;111.591269841
larix;68.3591269841;115.916666667
larix;58.2023809524;133.517857143
larix;66.4880952381;111.337301587
larix;66.9285714286;105.871031746
larix;64.8829365079;117.375
larix;59.748015873;115.646825397
larix;60.25;119.345238095
larix;53.7797619048;127.180555556
larix;64.6746031746;153.930555556
larix;50.7638888889;132.988095238
larix;65.6369047619;113.962301587
larix;53.0833333333;133.107142857
larix;58.0555555556;125.876984127
larix;41.9107142857;128.027777778
larix;63.501984127;120.642857143
larix;51.6626984127;110.94047619
larix;58.998015873;119.216269841
larix;66.7301587302;156.426587302
larix;50.7996031746;130.825396825
larix;66.3531746032;121.10515873
larix;64.3511904762;90.5119047619
larix;62.8095238095;103.970238095
larix;65.0357142857;156.128968254
larix;60.5496031746;112.246031746
larix;56.3571428571;114.779761905
larix;62.0357142857;148.327380952
larix;61.7301587302;152.625
larix;59.7023809524;117.182539683
larix;63.6567460317;137.545634921
larix;53.9940476191;117.849206349
larix;59.3234126984;134.406746032
larix;63.25;120.501984127
larix;66.4543650794;150.966269841
larix;58.4861111111;121.841269841
larix;61.8452380952;104.033730159
larix;67.2638888889;106.880952381
larix;53.4503968254;113.527777778
larix;62.8293650794;124.327380952
larix;62.0753968254;134.18452381
larix;65.628968254;121.607142857
larix;52.4484126984;115.152777778
larix;51.4206349206;123.013888889
larix;68.4186507937;118.884920635
larix;57.0575396825;138.265873016
larix;60.3273809524;146.744047619
larix;63.5833333333;134.863095238
larix;57.8035714286;115.06547619
larix;54.9186507937;120.503968254
larix;66.496031746;166.253968254
larix;61.4464285714;121.83531746
larix;55.5773809524;127.676587302
larix;67.6587301587;110.313492063
larix;63.4662698413;153.956349206
larix;63.4007936508;98.6785714286
larix;63.2142857143;129.117063492
larix;67.628968254;104.607142857
larix;59.3293650794;118.182539683
larix;62.501984127;134.172619048
larix;59.628968254;119.976190476
larix;64.6408730159;113.313492063
larix;53.8273809524;116.103174603
larix;59.8611111111;103.666666667
larix;67.6666666667;108.242063492
larix;62.9206349206;136.259920635
larix;64.0892857143;109.446428571
larix;63.6825396825;106.428571429
larix;61.6964285714;102.938492063
larix;61.0416666667;115.224206349
larix;61.5456349206;147.5
larix;54.4384920635;135.365079365
larix;68.2837301587;118.061507936
larix;57.7837301587;135.791666667
larix;67.378968254;158.325396825
larix;63.248015873;137.807539683
larix;59.4722222222;139.492063492
larix;51.2222222222;124.267857143
larix;51.2857142857;131.430555556
larix;63.0714285714;121.892857143
larix;63.2936507937;92.1666666667
larix;59.3611111111;109.349206349
larix;64.8055555556;126.613095238
larix;50.8392857143;134.910714286
larix;58.6071428571;133.841269841
larix;62.996031746;118.68452381
larix;65.0654761905;154.188492063
larix;54.8333333333;125.013888889
larix;59.6111111111;110.470238095
larix;64.0555555556;122.871031746
larix;62.753968254;101.428571429
larix;60.1190476191;102.882936508
larix;61.9246031746;130.638888889
larix;61.1845238095;109.950396825
larix;66.3293650794;114.83531746
larix;68.1746031746;165.567460317
larix;53.3075396825;119.561507936
larix;54.4603174603;123.591269841
larix;64.9821428571;114.259920635
larix;60.0615079365;129.369047619
larix;66.4583333333;151.78968254
larix;67.7063492064;105.974206349
larix;64.8829365079;154.128968254
larix;53.7876984127;139.58531746
larix;65.9246031746;116.438492063
larix;59.4523809524;120.18452381
larix;61.1984126984;126.744047619
larix;61.1170634921;109.101190476
larix;56.3174603175;128.428571429
larix;54.3095238095;107.146825397
larix;65.1626984127;117.831349206
larix;67.4305555556;109.26984127
larix;64.8154761905;150.591269841
larix;63.7361111111;104.436507937
larix;59.5932539683;132.962301587
larix;67.3154761905;90.1865079365
larix;53.8670634921;120.636904762
larix;59.5972222222;133.172619048
larix;60.7797619048;111.291666667
larix;61.75;150.611111111
larix;51.2857142857;133.079365079
larix;56.8452380952;113.829365079
larix;65.0138888889;118.204365079
larix;55.6706349206;129.763888889
larix;51.1051587302;135.533730159
larix;63.9841269841;118.202380952
larix;64.4642857143;102.728174603
larix;54.9007936508;133.910714286
larix;68.0178571429;118.781746032
larix;64.3134920635;102.81547619
larix;62.8373015873;108.442460317
larix;64.2361111111;123.44047619
larix;53.6150793651;124.371031746
larix;59.4781746032;121.922619048
larix;67.7261904762;106.704365079
larix;68.3353174603;115.327380952
larix;61.376984127;98.873015873
larix;60.0257936508;123.871031746
larix;61.1646825397;134.029761905
larix;66.4146825397;115.781746032
larix;53.1626984127;115.069444444
larix;66.0257936508;149.76984127
larix;66.9841269841;124.128968254
larix;59.503968254;114.922619048
larix;53.8630952381;118.051587302
larix;57.9940476191;117.888888889
larix;62.2281746032;130.759920635
larix;53.6329365079;131.777777778
larix;58.8273809524;121.341269841
larix;61.746031746;107.698412698
larix;66.3611111111;108.283730159
larix;61.0496031746;116.412698413
larix;58.6190476191;117.182539683
larix;66.7063492064;88.3988095238
larix;59.9186507937;123.121031746
larix;67.4444444444;121.873015873
larix;60.1011904762;115.071428571
larix;51.3412698413;143.297619048
larix;60.7579365079;148.136904762
larix;59.2936507937;124.569444444
larix;61.7023809524;106.132936508
larix;53.2261904762;123.96031746
larix;66.0119047619;119.375
larix;65.2361111111;154.742063492
larix;59.5158730159;110.910714286
larix;55.753968254;117.424603175
larix;62.2936507937;119.297619048
larix;62.6527777778;122.680555556
larix;62.9007936508;108.837301587
larix;68.1349206349;117.692460317
larix;62.3154761905;120.662698413
larix;59.4682539683;110.412698413
larix;63.3373015873;102.279761905
larix;61.9682539683;125.341269841
larix;66.4146825397;87.994047619
larix;66.4384920635;154.30952381
larix;66.1825396825;123.76984127
larix;67.255952381;113.595238095
larix;63.3492063492;112.589285714
larix;50.751984127;112.900793651
larix;66.0555555556;115.166666667
larix;55.9325396825;114.775793651
larix;56.7202380952;129.777777778
larix;60.3511904762;134.277777778
larix;61.4484126984;101.533730159
larix;58.2341269841;123.410714286
larix;55.7341269841;129.208333333
larix;66.3432539683;90.2896825397
larix;53.4285714286;126.632936508
larix;53.5873015873;121.73015873
larix;62.2142857143;97.5992063492
larix;53.3174603175;120.892857143
larix;58.2817460318;136.654761905
larix;64.3234126984;142.474206349
larix;66.1567460317;112.202380952
larix;60.4623015873;105.160714286
larix;62.2142857143;132.472222222
larix;52.5416666667;121.706349206
larix;52.4761904762;142.079365079
larix;57.3948412698;158.48015873
larix;63.7658730159;128.793650794
larix;58.1468253968;139.26984127
larix;70.9404761905;99.5833333333
larix;59.4563492064;126.273809524
larix;58.873015873;125.938492063
larix;63.6071428571;105.279761905
larix;52.9325396825;132.757936508
larix;67.1507936508;112.904761905
larix;63.7202380952;105.71031746
larix;48.5694444445;142.474206349
larix;49.1746031746;131.291666667
larix;54.2757936508;120.291666667
larix;59.0833333333;128.509920635
larix;60.123015873;123.248015873
larix;60.6170634921;123.755952381
larix;56.4325396825;117.765873016
larix;67.3333333333;147.751984127
larix;60.4424603175;99.7936507936
larix;62.7757936508;117.992063492
larix;60.7619047619;112.388888889
larix;60.5892857143;115.642857143
larix;57.005952381;134.672619048
larix;62.2797619048;125.373015873
larix;60.498015873;129.890873016
larix;64.626984127;121.89484127
larix;57.8273809524;117.682539683
larix;59.5158730159;107.365079365
larix;62.253968254;93.1964285714
larix;62.6944444444;150.474206349
larix;63.8968253968;112.400793651
larix;62.5833333333;93.6468253968
larix;48.6666666667;138.958333333
larix;60.8829365079;122.009920635
larix;61.2341269841;98.126984127
larix;63.0257936508;118.099206349
larix;60.9087301587;137.293650794
larix;59.2043650794;105.551587302
larix;60.4503968254;143.706349206
larix;54.6984126984;124.44047619
larix;53.2658730159;111.154761905
larix;64.7777777778;102.567460317
larix;61.0416666667;109.55952381
larix;63.4682539683;116.547619048
larix;66.1388888889;149.091269841
larix;68.1884920635;122.05952381
larix;66.5099206349;129.186507936
larix;50.496031746;123.03968254
larix;62.0416666667;118.10515873
larix;52.6964285714;110.654761905
larix;60.0257936508;130.553571429
larix;63.8492063492;109.093253968
larix;67.7936507937;117.720238095
larix;61.7400793651;134.853174603
larix;60.498015873;98.5773809524
larix;67.5099206349;132.353174603
larix;66.6071428571;88.2896825397
larix;59.6865079365;105.799603175
larix;62.9563492064;104.515873016
larix;64.6607142857;113.829365079
larix;60.8452380952;115.878968254
larix;59.6408730159;152.367063492
larix;58.1964285714;105.746031746
larix;51.9623015873;123.56547619
larix;49.6746031746;122.023809524
larix;66.8015873016;93.869047619
larix;53.6408730159;129.908730159
larix;62.6785714286;128.932539683
larix;53.8075396825;134.091269841
larix;60.0238095238;122.063492063
larix;65.505952381;124.541666667
larix;59.1031746032;128.85515873
larix;59.9761904762;109.323412698
larix;58.5853174603;106.246031746
larix;61.7837301587;100.005952381
larix;52.6785714286;110.490079365
larix;52.9861111111;116.293650794
larix;66.998015873;114.488095238
larix;57.255952381;128.291666667
larix;67.253968254;147.464285714
larix;51.3988095238;121.51984127
larix;64.7678571429;121.285714286
larix;66.3412698413;102.482142857
larix;60.3968253968;102.208333333
larix;60.9821428571;112.436507937
larix;54.1706349206;118.884920635
larix;64.1765873016;95.3948412698
larix;61.5992063492;106.611111111
larix;48.4801587302;121.448412698
larix;49.873015873;111.797619048
larix;66.0674603175;148.484126984
larix;50.9742063492;138.821428571
larix;51.8115079365;116.984126984
larix;65.5912698413;159.39484127
larix;67.126984127;112.166666667
larix;67.3928571429;134.48015873
larix;54.1369047619;116.458333333
larix;52.6527777778;115.297619048
larix;64.5654761905;149.638888889
larix;66.5992063492;104.656746032
larix;60.5912698413;134.880952381
larix;55.0178571429;130.71031746
larix;62.1706349206;99.9603174603
larix;68.501984127;116.375
larix;61.1646825397;125.037698413
larix;58.1626984127;121.265873016
larix;57.255952381;111.432539683
larix;60.755952381;113.458333333
larix;65.5535714286;95.371031746
larix;53.9781746032;131.05952381
larix;67.5555555556;105.486111111
larix;54.8531746032;130.573412698
larix;60.8392857143;97.9801587302
larix;55.5317460318;106.767857143
larix;58.2757936508;106.898809524
larix;59.498015873;121.85515873
larix;49.6130952381;112.287698413
larix;50.621031746;123.295634921
larix;52.9761904762;137.150793651
larix;64.3214285714;122.942460317
larix;54.9900793651;106.351190476
larix;55.6111111111;118.307539683
larix;53.6706349206;112.982142857
larix;52.4543650794;123.418650794
larix;52.4365079365;119.636904762
larix;67.1626984127;107.428571429
larix;54.5793650794;124.140873016
larix;62.2361111111;118.146825397
larix;59.9642857143;122.859126984
larix;55.6726190476;116.543650794
larix;63.3849206349;133.216269841
larix;62.1884920635;109.18452381
larix;64.9583333333;110.726190476
larix;58.4027777778;120.571428571
larix;53.3392857143;120.666666667
larix;64.6884920635;106.408730159
larix;59.1468253968;123.932539683
larix;65.4087301587;107.880952381
larix;64.6408730159;153.01984127
larix;68.0575396825;101.621031746
larix;71.2123015873;95.5515873016
larix;62.0992063492;126.154761905
larix;56.8630952381;121.238095238
larix;63.0396825397;103.503968254
larix;61.3452380952;116.398809524
larix;66.5793650794;113.837301587
larix;61.001984127;98.1369047619
larix;52.2996031746;137.642857143
larix;63.3353174603;104.126984127
larix;64.1051587302;146.396825397
larix;62.3293650794;108.462301587
larix;65.8293650794;119.601190476
larix;58.6984126984;109.327380952
larix;67.8591269841;109.148809524
larix;66.1646825397;144.632936508
larix;58.496031746;106.902777778
larix;58.9682539683;124.204365079
larix;51.503968254;138.73015873
larix;66.7261904762;113.944444444
larix;58.9920634921;124.795634921
larix;66.8095238095;152.46031746
larix;67.5297619048;104.938492063
larix;50.630952381;132.263888889
larix;51.880952381;124.436507936
larix;59.1765873016;120.392857143
larix;58.8670634921;124.376984127
larix;58.8373015873;126.176587302
larix;54.0158730159;120.436507936
larix;62.2043650794;100.718253968
larix;61.878968254;101.863095238
larix;65.5079365079;169.095238095
larix;57.3472222222;125.071428571
larix;52.1150793651;135.371031746
larix;59.0912698413;131.529761905
larix;62.6527777778;126.700396825
larix;50.6408730159;121.386904762
larix;61.8134920635;100.273809524
larix;56.375;122.281746032
larix;55.2936507937;117.674603175
larix;65.9146825397;107.817460317
larix;66.9365079365;112.041666667
larix;56.2579365079;111.603174603
larix;66.1468253968;152.067460317
larix;61.9146825397;109.265873016
larix;64.0575396825;119.68452381
larix;65.9067460317;89.0456349206
larix;48.248015873;121.392857143
larix;66.7738095238;132.412698413
larix;55.7103174603;122.418650794
larix;62.1408730159;126.035714286
larix;68.4523809524;118.589285714
larix;59.6448412698;103.323412698
larix;51.4523809524;125.23015873
larix;51.9146825397;112.257936508
larix;60.1865079365;150.849206349
larix;52.7579365079;136.484126984
larix;64.6964285714;114.742063492
larix;64.4067460317;92.8015873016
larix;57.0932539683;134.337301587
larix;65.9285714286;126.718253968
larix;59.5992063492;141.557539683
larix;65.748015873;135.51984127
larix;51.0238095238;133.037698413
larix;68.2420634921;115.751984127
larix;58.9404761905;124.660714286
larix;49.6071428571;128.692460317
larix;51.7579365079;123.43452381
larix;62.6964285714;166.595238095
larix;60.6349206349;115.994047619
larix;59.6964285714;112.033730159
larix;59.9642857143;145.035714286
larix;65.0932539683;123.251984127
larix;54.246031746;120.992063492
larix;62.2797619048;119.361111111
larix;60.625;152.890873016
larix;62.0992063492;133.325396825
larix;53.7817460318;114.305555556
larix;68.0238095238;134.456349206
larix;54.003968254;116.823412698
larix;67.4384920635;103.571428571
larix;57.4107142857;133.970238095
larix;66.2718253968;125.380952381
larix;66.0476190476;120.321428571
larix;54.9186507937;115.408730159
larix;62.5595238095;99.878968254
larix;65.2936507937;88.3194444444
larix;52.1408730159;127.882936508
larix;51.9623015873;120.077380952
larix;54.4940476191;118.962301587
larix;65.3492063492;107.228174603
larix;59.4365079365;116.91468254
larix;51.7242063492;142.974206349
larix;52.0357142857;131.444444444
larix;63.380952381;105.859126984
larix;62.7023809524;132.275793651
larix;63.1051587302;129.430555556
larix;68.0734126984;122.28968254
larix;61.7063492064;118.714285714
larix;60.4047619048;119.204365079
larix;67.1686507937;121.892857143
larix;67.1646825397;118.799603175
larix;64.9404761905;161.001984127
larix;65.0337301587;96.8551587302
larix;51.5674603175;110.492063492
larix;70.0952380952;138.192460317
larix;65.0595238095;153.632936508
larix;58.8452380952;132.900793651
larix;57.4603174603;129.662698413
larix;60.6825396825;126.880952381
larix;61.2797619048;122.297619048
larix;59.2777777778;131.476190476
larix;67.7182539683;135.642857143
larix;65.4424603175;143.212301587
larix;63.7063492064;126.494047619
larix;55.1746031746;134.055555556
larix;65.4702380952;121.033730159
larix;63.5853174603;136.956349206
larix;66.7361111111;112.581349206
larix;64.9861111111;105.023809524
larix;65.253968254;116.253968254
larix;51.9365079365;111.613095238
larix;62.9107142857;126.878968254
larix;57.4801587302;129.142857143
larix;57.5476190476;105.98015873
larix;63.880952381;116.511904762
larix;61.4682539683;125.162698413
larix;60.5297619048;150.523809524
larix;65.3630952381;93.8670634921
larix;60.3095238095;110.484126984
larix;60.4007936508;131.646825397
larix;66.6924603175;112.261904762
larix;60.8551587302;120.424603175
larix;67.378968254;109.253968254
larix;51.8194444445;124.43452381
larix;64.0119047619;117.228174603
larix;51.2797619048;123.226190476
larix;54.0476190476;124.56547619
larix;58.2301587302;112.595238095
larix;63.2777777778;91.4424603175
larix;63.5972222222;103.123015873
larix;60.2956349206;124.365079365
larix;67.3234126984;158.075396825
larix;59.8392857143;126.910714286
larix;64.0436507937;130.029761905
larix;48.1527777778;120.031746032
larix;58.1944444444;123.246031746
larix;59.7142857143;125.44047619
larix;56.996031746;112.192460317
larix;64.8928571429;116.994047619
larix;50.755952381;131.194444444
larix;61.0734126984;135.351190476
larix;50.9464285714;121.825396825
larix;66.9583333333;92.5357142857
larix;66.1150793651;153.28968254
larix;62.496031746;129.742063492
larix;61.0218253968;111.011904762
larix;62.9285714286;95.2817460317
larix;60.7599206349;129.063492063
larix;66.4781746032;117.952380952
larix;52.0198412698;123.089285714
larix;57.8650793651;107.986111111
larix;59.496031746;131.456349206
larix;64.3353174603;111.771825397
larix;50.7281746032;132.051587302
larix;63.1527777778;110.517857143
larix;62.4007936508;115.922619048
larix;60.3293650794;105.78968254
larix;50.9900793651;140.240079365
larix;65.0753968254;157.158730159
larix;60.9662698413;108.263888889
larix;62.8511904762;143.140873016
larix;61.4543650794;123.208333333
larix;65.4345238095;132.811507936
larix;66.9285714286;87.3611111111
larix;61.0317460318;124.878968254
larix;64.2400793651;118.549603175
larix;52.1626984127;128.990079365
larix;59.1924603175;120.676587302
larix;57.630952381;115.152777778
larix;51.6587301587;120.841269841
larix;58.9880952381;107.428571429
larix;60.4146825397;153.549603175
larix;51.8551587302;118.521825397
larix;58.0595238095;119.880952381
larix;58.5595238095;130.408730159
larix;56.5436507937;128.611111111
larix;50.3432539683;112.472222222
larix;56.0476190476;119.091269841
larix;55.1150793651;135.148809524
larix;66.7599206349;109.966269841
larix;66.5773809524;126.650793651
larix;60.0297619048;139.625
larix;68.2142857143;103.928571429
larix;63.4424603175;118.744047619
larix;66.3234126984;111.541666667
larix;58.7162698413;118.091269841
larix;50.4742063492;111.801587302
larix;60.0992063492;142.03968254
larix;57.7678571429;129.783730159
larix;65.1865079365;115.242063492
larix;59.001984127;131.297619048
larix;63.8531746032;135.98015873
larix;67.0595238095;158.013888889
larix;64.8035714286;101.351190476
larix;58.1567460318;121.779761905
larix;64.3630952381;153.847222222
larix;64.6170634921;122.202380952
larix;59.6369047619;132.625
larix;59.2301587302;106.948412698
larix;60.1765873016;115.458333333
larix;60.9384920635;104.813492063
larix;53.1567460318;137.287698413
larix;63.4126984127;106.69047619
larix;50.8075396825;130.400793651
larix;54.4861111111;134.390873016
larix;55.5238095238;113.928571429
larix;60.8968253968;122.160714286
larix;64.4007936508;107.44047619
larix;61.375;115.543650794
larix;61.5238095238;107.261904762
larix;53.7123015873;124.843253968
larix;55.1488095238;121.775793651
larix;68.9742063492;107.212301587
larix;64.0694444444;101.337301587
larix;58.2242063492;116.76984127
larix;58.7976190476;131.218253968
larix;60.4900793651;110.484126984
larix;61.4087301587;123.803571429
larix;52.7182539683;133.438492063
larix;53.7361111111;124.017857143
larix;60.9384920635;108.097222222
larix;62.6428571429;146.904761905
larix;66.2083333333;142.617063492
larix;63.125;114.367063492
larix;64.1468253968;88.3591269841
larix;63.8095238095;101.724206349
larix;57.0853174603;133.900793651
larix;61.1130952381;102.202380952
larix;59.0575396825;125.573412698
larix;55.001984127;128.14484127
larix;67.1369047619;154.174603175
larix;66.9246031746;114.700396825
larix;67.2440476191;120.611111111
larix;60.0079365079;136.216269841
larix;63.8452380952;106.156746032
larix;59.0694444444;133.71031746
larix;58.8650793651;137.668650794
larix;68.3154761905;118.021825397
larix;64.4761904762;125.333333333
larix;51.3174603175;120.954365079
larix;66.9246031746;133.06547619
larix;60.4226190476;128.384920635
larix;55.6150793651;116.450396825
larix;57.0357142857;130.799603175
larix;66.9305555556;163.265873016
larix;55.8253968254;119.716269841
larix;60.9384920635;97.873015873
larix;66.2916666667;153.968253968
larix;67.6706349206;136.311507936
larix;61.7043650794;126.865079365
larix;66.3174603175;112.456349206
larix;53.1369047619;113.775793651
larix;55.4246031746;106.996031746
larix;64.1607142857;140.797619048
larix;58.8234126984;131.724206349
larix;49.4523809524;131.115079365
larix;57.1547619048;126.759920635
larix;60.8115079365;103.343253968
larix;64.9940476191;151.662698413
larix;65.9285714286;120.841269841
larix;57.7837301587;133.839285714
larix;65.4206349206;113.819444444
larix;59.9305555556;122.285714286
larix;61.1746031746;135.670634921
larix;49.5277777778;132.265873016
larix;60.2579365079;110.412698413
larix;62.5396825397;135.678571429
larix;56.9444444444;110.382936508
larix;60.6428571429;133.484126984
larix;65.0674603175;154.765873016
larix;68.2242063492;134.166666667
larix;64.2043650794;107.603174603
larix;64.9603174603;125.636904762
larix;63.4940476191;99.7777777778
larix;50.4642857143;138.621031746
larix;63.2242063492;107.736111111
larix;66.5734126984;89.3591269841
larix;60.7400793651;127.224206349
larix;66.7043650794;88.9027777778
larix;61.7757936508;99.0357142857
larix;66.9384920635;114.96031746
larix;63.1904761905;110.720238095
larix;64.2599206349;99.1091269841
larix;60.6369047619;101.787698413
larix;63.3472222222;108.527777778
larix;54.2757936508;124.140873016
larix;55.25;131.783730159
larix;67.3234126984;110.876984127
larix;53.3611111111;132.555555556
larix;59.5277777778;124.005952381
larix;59.626984127;106.984126984
larix;63.7658730159;103.861111111
larix;64.876984127;123.674603175
larix;66.3174603175;107.668650794
larix;67.2222222222;137.946428571
larix;59.2103174603;133.099206349
larix;52.8392857143;130.640873016
larix;51.7242063492;133.319444444
larix;61.126984127;106.148809524
larix;67.9444444444;101.468253968
larix;63.0753968254;132.607142857
larix;62.0694444444;108.053571429
larix;56.7222222222;137.886904762
larix;67.6507936508;116.061507936
larix;65.7817460317;153.18452381
larix;70.7003968254;92.4523809524
larix;59.4047619048;139.343253968
larix;68.1428571429;112.962301587
larix;63.8988095238;150.091269841
larix;65.626984127;159.371031746
larix;71.0952380952;97.5238095238
larix;59.1369047619;118.109126984
larix;62.2638888889;115.458333333
larix;59.8353174603;119.775793651
larix;55.0456349206;120.660714286
larix;62.9166666667;128.561507936
larix;64.4861111111;151.196428571
larix;55.8650793651;136.708333333
larix;61.8611111111;115.081349206
larix;62.501984127;146.126984127
larix;65.5198412698;117.85515873
larix;65.9047619048;116.535714286
larix;58.3472222222;132.952380952
larix;61.5317460318;125.08531746
larix;53.1150793651;116.813492063
